id,user_id,number_of_friends,percentage_overlap,network_type,created_at,updated_at,data_size,total_size,percentage_overlap_data_size
634,372,7,0.144026187,olin,58:08.7,18:30.5,5689164,77087011,0.07380185
635,372,8,0.1470657,olin,58:10.2,18:30.6,5708846,77087011,0.074057172
636,372,9,0.150105214,olin,58:12.2,18:30.7,5733485,77087011,0.074376797
637,372,10,0.153378536,olin,58:14.6,18:30.8,5751359,77087011,0.074608665
639,372,12,0.156184241,olin,58:18.5,18:30.9,5763245,77087011,0.074762855
569,1502,1,0.157894737,olin,57:14.6,18:31.0,146901,37746057,0.003891824
640,372,13,0.166939444,olin,58:20.6,18:31.3,5767552,77087011,0.074818727
570,1502,2,0.227272727,olin,57:15.1,18:34.6,190811,37746057,0.005055124
534,1200,41,0.270491803,olin,55:36.4,18:37.3,11012556,52989410,0.207825601
535,1200,42,0.270491803,olin,55:38.6,18:37.3,11012556,52989410,0.207825601
536,1200,43,0.271077283,olin,55:40.4,18:37.4,11016469,52989410,0.207899446
538,1200,45,0.274590164,olin,55:42.9,18:37.5,11025896,52989410,0.20807735
539,1200,46,0.274590164,olin,55:44.2,18:37.5,11025896,52989410,0.20807735
540,1200,47,0.274590164,olin,55:45.6,18:37.5,11025896,52989410,0.20807735
544,1200,51,0.281030445,olin,55:53.3,18:38.0,11029131,52989410,0.2081384
545,1200,52,0.282201405,olin,55:56.7,18:38.0,11029131,52989410,0.2081384
547,1200,54,0.282786885,olin,56:07.4,18:38.1,11029131,52989410,0.2081384
548,1200,55,0.282786885,olin,56:12.0,18:38.1,11029131,52989410,0.2081384
550,1200,57,0.308548009,olin,56:17.9,18:39.8,12911765,52989410,0.243666895
549,1200,56,0.308548009,olin,56:15.2,18:39.8,12911765,52989410,0.243666895
552,1200,59,0.31030445,olin,56:24.0,18:39.8,12920643,52989410,0.243834438
555,1200,62,0.31030445,olin,56:43.1,18:39.8,12920643,52989410,0.243834438
553,1200,60,0.31030445,olin,56:26.7,18:39.8,12920643,52989410,0.243834438
558,1200,65,0.31147541,olin,56:50.1,18:40.0,12920643,52989410,0.243834438
559,1200,66,0.31147541,olin,56:52.5,18:40.0,12920643,52989410,0.243834438
556,1200,63,0.31147541,olin,56:45.3,18:40.0,12920643,52989410,0.243834438
557,1200,64,0.31147541,olin,56:47.9,18:40.0,12920643,52989410,0.243834438
564,1200,71,0.31264637,olin,57:02.2,18:40.0,12920643,52989410,0.243834438
560,1200,67,0.31264637,olin,56:54.6,18:40.0,12920643,52989410,0.243834438
562,1200,69,0.31264637,olin,56:58.3,18:40.0,12920643,52989410,0.243834438
568,1200,75,0.31323185,olin,57:13.5,18:40.0,12920643,52989410,0.243834438
565,1200,72,0.31323185,olin,57:04.3,18:40.0,12920643,52989410,0.243834438
566,1200,73,0.31323185,olin,57:06.5,18:40.0,12920643,52989410,0.243834438
567,1200,74,0.31323185,olin,57:10.5,18:40.0,12920643,52989410,0.243834438
572,1502,4,0.588516746,olin,57:17.3,18:52.6,18425494,37746057,0.488143543
574,1502,6,0.684210526,olin,57:18.5,18:53.8,18521686,37746057,0.490691942
575,1502,7,0.684210526,olin,57:18.9,18:53.8,18521686,37746057,0.490691942
576,1502,8,0.705741627,olin,57:19.4,18:54.1,18536926,37746057,0.491095692
577,1502,9,0.727272727,olin,57:20.2,18:54.1,18536926,37746057,0.491095692
578,1502,10,0.732057416,olin,57:20.6,18:54.1,18539771,37746057,0.491171065
579,1502,11,0.746411483,olin,57:21.0,18:54.2,18582943,37746057,0.492314813
580,1502,12,0.748803828,olin,57:21.6,18:54.2,18582943,37746057,0.492314813
583,1502,15,0.815789474,olin,57:23.8,18:54.3,35001009,37746057,0.927275901
585,1502,17,0.854066986,olin,57:24.7,18:54.4,35001009,37746057,0.927275901
584,1502,16,0.854066986,olin,57:24.2,18:54.4,35001009,37746057,0.927275901
586,1502,18,0.858851675,olin,57:25.2,18:54.4,35001009,37746057,0.927275901
587,1502,19,0.863636364,olin,57:25.7,18:54.4,35001009,37746057,0.927275901
589,1502,21,0.870813397,olin,57:28.5,18:54.5,35001009,37746057,0.927275901
588,1502,20,0.870813397,olin,57:26.7,18:54.6,35001009,37746057,0.927275901
593,1502,25,0.892344498,olin,57:30.8,18:54.6,35001009,37746057,0.927275901
592,1502,24,0.892344498,olin,57:30.3,18:54.6,35001009,37746057,0.927275901
594,1502,26,0.892344498,olin,57:31.3,18:54.6,35001009,37746057,0.927275901
595,1502,27,0.899521531,olin,57:31.8,18:54.6,35001009,37746057,0.927275901
596,1502,28,0.899521531,olin,57:32.5,18:54.6,35001009,37746057,0.927275901
597,1502,29,0.921052632,olin,57:33.2,18:54.6,35001009,37746057,0.927275901
599,1502,31,0.925837321,olin,57:34.4,18:54.6,35005610,37746057,0.927397794
600,1502,32,0.93062201,olin,57:34.9,18:54.6,37721520,37746057,0.999349945
603,1502,35,0.940191388,olin,57:36.5,18:54.6,37721520,37746057,0.999349945
604,1502,36,0.940191388,olin,57:37.0,18:54.6,37721520,37746057,0.999349945
605,1502,37,0.940191388,olin,57:37.4,18:54.6,37721520,37746057,0.999349945
606,1502,38,0.940191388,olin,57:38.0,18:54.6,37721520,37746057,0.999349945
607,1502,39,0.940191388,olin,57:38.7,18:54.6,37721520,37746057,0.999349945
609,1502,41,0.942583732,olin,57:39.8,18:54.6,37721520,37746057,0.999349945
610,1502,42,0.942583732,olin,57:40.5,18:54.6,37721520,37746057,0.999349945
611,1502,43,0.942583732,olin,57:41.0,18:54.6,37721520,37746057,0.999349945
613,1502,45,0.966507177,olin,57:42.7,18:54.6,37728164,37746057,0.999525964
614,1502,46,0.966507177,olin,57:43.2,18:54.6,37728164,37746057,0.999525964
615,1502,47,0.966507177,olin,57:44.3,18:54.6,37728164,37746057,0.999525964
616,1502,48,0.966507177,olin,57:46.2,18:54.6,37728164,37746057,0.999525964
618,1502,50,0.971291866,olin,57:47.8,18:54.6,37728164,37746057,0.999525964
619,1502,51,0.971291866,olin,57:49.1,18:54.6,37728164,37746057,0.999525964
620,1502,52,0.971291866,olin,57:50.0,18:54.6,37728164,37746057,0.999525964
621,1502,53,0.971291866,olin,57:51.0,18:54.6,37728164,37746057,0.999525964
623,1502,55,0.971291866,olin,57:53.6,18:54.6,37728164,37746057,0.999525964
624,1502,56,0.971291866,olin,57:54.5,18:54.6,37728164,37746057,0.999525964
626,1502,58,0.973684211,olin,57:55.9,18:54.6,37734176,37746057,0.999685239
627,1502,59,0.973684211,olin,57:56.4,18:54.6,37734176,37746057,0.999685239
629,372,2,0.102174421,olin,58:01.3,18:29.4,5309013,77087011,0.068870396
644,372,17,0.168342296,olin,58:29.5,18:31.4,5773812,77087011,0.074899934
645,372,18,0.168809913,olin,58:31.5,18:31.4,5777833,77087011,0.074952095
736,671,2,0.169354839,olin,09:54.0,18:31.5,937514,15604646,0.060079158
737,671,3,0.197580645,olin,09:54.3,18:32.9,952597,15604646,0.06104573
738,671,4,0.197580645,olin,09:54.8,18:32.9,952597,15604646,0.06104573
739,671,5,0.233870968,olin,09:55.8,18:35.0,6552577,15604646,0.419911929
646,372,19,0.236380641,olin,58:33.6,18:35.1,6286486,77087011,0.081550522
648,372,21,0.238017302,olin,58:38.8,18:35.2,6292263,77087011,0.081625463
649,372,22,0.238718728,olin,58:41.3,18:35.2,6292263,77087011,0.081625463
650,372,23,0.240355389,olin,58:43.8,18:35.3,6300692,77087011,0.081734807
651,372,24,0.240589198,olin,58:46.9,18:35.3,6300692,77087011,0.081734807
653,372,26,0.241758242,olin,58:52.9,18:35.4,6300692,77087011,0.081734807
654,372,27,0.241758242,olin,58:55.8,18:35.4,6300692,77087011,0.081734807
655,372,28,0.241758242,olin,58:59.4,18:35.4,6300692,77087011,0.081734807
740,671,6,0.241935484,olin,09:56.1,18:35.4,6578371,15604646,0.421564898
657,372,30,0.241992051,olin,59:07.0,18:35.4,6305555,77087011,0.081797892
742,671,8,0.260752688,olin,09:58.2,18:36.7,6614658,15604646,0.423890295
744,671,10,0.282258065,olin,09:59.1,18:38.0,6649324,15604646,0.426111813
741,671,7,0.260752688,olin,09:56.4,18:36.7,6614658,15604646,0.423890295
745,671,11,0.284946237,olin,09:59.8,18:38.2,6656376,15604646,0.42656373
747,671,13,0.293010753,olin,10:00.8,18:38.7,6696989,15604646,0.429166352
748,671,14,0.294354839,olin,10:01.3,18:38.8,6696989,15604646,0.429166352
658,372,31,0.302080898,olin,59:12.0,18:39.3,8635526,77087011,0.112023101
659,372,32,0.302080898,olin,59:15.5,18:39.3,8635526,77087011,0.112023101
660,372,33,0.306055646,olin,59:19.0,18:39.5,8643892,77087011,0.112131627
661,372,34,0.308159925,olin,59:22.5,18:39.8,8668993,77087011,0.112457247
663,372,36,0.311199439,olin,59:31.4,18:40.0,10349890,77087011,0.134262438
665,372,38,0.311433248,olin,59:39.3,18:40.0,10349890,77087011,0.134262438
666,372,39,0.311667056,olin,59:43.8,18:40.0,10354482,77087011,0.134322007
667,372,40,0.326864625,olin,59:47.9,18:41.2,10371699,77087011,0.134545352
668,372,41,0.327332242,olin,59:59.3,18:41.2,10371699,77087011,0.134545352
669,372,42,0.336216975,olin,00:04.2,18:41.7,12589808,77087011,0.163319447
671,372,44,0.341126958,olin,00:14.7,18:41.9,12620333,77087011,0.163715428
674,372,47,0.344166472,olin,00:30.3,18:42.3,12629290,77087011,0.163831621
670,372,43,0.341126958,olin,00:09.6,18:41.9,12620333,77087011,0.163715428
675,372,48,0.344400281,olin,00:34.9,18:42.3,12629290,77087011,0.163831621
676,372,49,0.344634089,olin,00:40.2,18:42.3,12636563,77087011,0.163925969
677,372,50,0.344634089,olin,00:45.0,18:42.3,12636563,77087011,0.163925969
678,372,51,0.344634089,olin,00:50.3,18:42.3,12636563,77087011,0.163925969
679,372,52,0.344867898,olin,00:56.0,18:42.4,12642035,77087011,0.163996954
681,372,54,0.344867898,olin,01:14.1,18:42.4,12642035,77087011,0.163996954
684,372,57,0.352349778,olin,01:33.5,18:42.5,12642035,77087011,0.163996954
683,372,56,0.352349778,olin,01:26.8,18:42.5,12642035,77087011,0.163996954
685,372,58,0.352349778,olin,01:39.6,18:42.5,12642035,77087011,0.163996954
686,372,59,0.352583587,olin,01:49.1,18:42.6,12642035,77087011,0.163996954
687,372,60,0.352583587,olin,01:55.6,18:42.6,12642035,77087011,0.163996954
688,372,61,0.373626374,olin,02:02.3,18:43.8,12767016,77087011,0.165618252
690,372,63,0.373860182,olin,02:17.5,18:43.8,12767016,77087011,0.165618252
691,372,64,0.373860182,olin,02:26.5,18:43.8,12767016,77087011,0.165618252
693,372,66,0.373860182,olin,02:40.8,18:43.8,12767016,77087011,0.165618252
694,372,67,0.373860182,olin,02:48.0,18:43.8,12767016,77087011,0.165618252
696,372,69,0.374093991,olin,03:02.3,18:43.8,12767016,77087011,0.165618252
697,372,70,0.374093991,olin,03:11.1,18:43.8,12767016,77087011,0.165618252
695,372,68,0.374093991,olin,02:55.5,18:43.8,12767016,77087011,0.165618252
699,372,72,0.374093991,olin,03:27.6,18:43.8,12767016,77087011,0.165618252
700,372,73,0.374093991,olin,03:35.9,18:43.8,12767016,77087011,0.165618252
704,372,77,0.3743278,olin,04:15.8,18:43.8,12767016,77087011,0.165618252
701,372,74,0.374093991,olin,03:46.5,18:43.8,12767016,77087011,0.165618252
705,372,78,0.3743278,olin,04:24.7,18:43.8,12767016,77087011,0.165618252
706,372,79,0.3743278,olin,04:33.1,18:43.8,12767016,77087011,0.165618252
708,372,81,0.3743278,olin,04:55.1,18:43.8,12767016,77087011,0.165618252
709,372,82,0.3743278,olin,05:03.8,18:43.8,12767016,77087011,0.165618252
710,372,83,0.3743278,olin,05:16.8,18:43.8,12767016,77087011,0.165618252
711,372,84,0.374561609,olin,05:25.0,18:43.9,12767016,77087011,0.165618252
715,372,88,0.374561609,olin,06:05.1,18:43.9,12767016,77087011,0.165618252
714,372,87,0.374561609,olin,05:55.6,18:43.9,12767016,77087011,0.165618252
712,372,85,0.374561609,olin,05:34.7,18:43.9,12767016,77087011,0.165618252
719,372,92,0.375029226,olin,06:42.3,18:43.9,12767016,77087011,0.165618252
720,372,93,0.375029226,olin,06:54.8,18:43.9,12767016,77087011,0.165618252
717,372,90,0.375029226,olin,06:23.2,18:43.9,12767016,77087011,0.165618252
721,372,94,0.375029226,olin,07:06.4,18:43.9,12767016,77087011,0.165618252
718,372,91,0.375029226,olin,06:33.2,18:43.9,12767016,77087011,0.165618252
722,372,95,0.375496844,olin,07:17.6,18:44.0,12792096,77087011,0.165943598
724,372,97,0.375496844,olin,07:37.5,18:44.0,12792096,77087011,0.165943598
726,372,99,0.375496844,olin,07:57.9,18:44.0,12792096,77087011,0.165943598
727,372,100,0.375496844,olin,08:09.6,18:44.0,12792096,77087011,0.165943598
728,372,101,0.37619827,olin,08:20.6,18:44.0,12795130,77087011,0.165982957
729,372,102,0.377834931,olin,08:30.9,18:44.2,12815689,77087011,0.166249655
730,372,103,0.37806874,olin,08:50.6,18:44.2,12815689,77087011,0.166249655
734,372,107,0.37806874,olin,09:49.7,18:44.2,12815689,77087011,0.166249655
601,1502,33,0.940191388,olin,57:35.5,18:54.6,37721520,37746057,0.999349945
731,372,104,0.37806874,olin,09:04.2,18:44.2,12815689,77087011,0.166249655
641,372,14,0.16764087,olin,58:22.6,18:31.4,5773812,77087011,0.074899934
833,559,4,0.208707124,olin,11:52.9,18:33.5,28919150,196949319,0.146835491
835,559,6,0.209762533,olin,11:55.4,18:33.6,28926998,196949319,0.146875339
836,559,7,0.210026385,olin,11:57.1,18:33.6,28926998,196949319,0.146875339
837,559,8,0.213456464,olin,11:58.4,18:33.8,34148974,196949319,0.173389653
838,559,9,0.215567282,olin,12:00.9,18:33.9,34148974,196949319,0.173389653
839,559,10,0.222427441,olin,12:03.1,18:34.2,34173490,196949319,0.173514131
840,559,11,0.222427441,olin,12:05.4,18:34.2,34173490,196949319,0.173514131
843,559,14,0.223746702,olin,12:12.9,18:34.3,38955915,196949319,0.197796647
842,559,13,0.223746702,olin,12:10.6,18:34.3,38955915,196949319,0.197796647
845,559,16,0.225593668,olin,12:20.2,18:34.4,38969288,196949319,0.197864548
846,559,17,0.225593668,olin,12:23.3,18:34.4,38969288,196949319,0.197864548
847,559,18,0.22585752,olin,12:25.9,18:34.4,38973880,196949319,0.197887864
848,559,19,0.244854881,olin,12:28.7,18:35.7,43101082,196949319,0.218843519
849,559,20,0.248548813,olin,12:31.4,18:35.9,43108162,196949319,0.218879467
851,559,22,0.250923483,olin,12:36.7,18:36.2,43128269,196949319,0.218981559
852,559,23,0.251187335,olin,12:40.1,18:36.2,43135211,196949319,0.219016807
853,559,24,0.25408971,olin,12:43.3,18:36.4,43143012,196949319,0.219056416
855,559,26,0.255936675,olin,12:49.8,18:36.4,43143012,196949319,0.219056416
856,559,27,0.25646438,olin,12:53.7,18:36.4,43146855,196949319,0.219075929
749,671,15,0.302419355,olin,10:01.8,18:39.3,6701834,15604646,0.429476837
751,671,17,0.305107527,olin,10:02.9,18:39.5,9417744,15604646,0.603521797
752,671,18,0.306451613,olin,10:03.4,18:39.6,9736987,15604646,0.623979999
754,671,20,0.35483871,olin,10:04.8,18:42.6,9756422,15604646,0.625225462
755,671,21,0.362903226,olin,10:05.6,18:43.0,10215555,15604646,0.654648302
756,671,22,0.362903226,olin,10:06.1,18:43.0,10215555,15604646,0.654648302
757,671,23,0.362903226,olin,10:06.8,18:43.0,10215555,15604646,0.654648302
758,671,24,0.365591398,olin,10:07.5,18:43.2,10227304,15604646,0.655401218
702,372,75,0.374093991,olin,03:55.7,18:43.8,12767016,77087011,0.165618252
760,671,26,0.375,olin,10:13.8,18:43.9,10249781,15604646,0.656841623
761,671,27,0.376344086,olin,10:16.1,18:44.0,10249781,15604646,0.656841623
762,671,28,0.376344086,olin,10:17.0,18:44.0,10249781,15604646,0.656841623
764,671,30,0.377688172,olin,10:18.5,18:44.2,10249781,15604646,0.656841623
765,671,31,0.377688172,olin,10:19.1,18:44.2,10249781,15604646,0.656841623
766,671,32,0.377688172,olin,10:22.4,18:44.2,10249781,15604646,0.656841623
768,671,34,0.422043011,olin,10:23.8,18:46.5,10275663,15604646,0.658500231
769,671,35,0.422043011,olin,10:24.6,18:46.5,10275663,15604646,0.658500231
770,671,36,0.465053763,olin,10:25.3,18:48.2,10307742,15604646,0.660555965
771,671,37,0.465053763,olin,10:26.9,18:48.3,10307742,15604646,0.660555965
772,671,38,0.466397849,olin,10:28.3,18:48.3,10307742,15604646,0.660555965
774,671,40,0.467741935,olin,10:30.6,18:48.4,10307742,15604646,0.660555965
776,671,42,0.467741935,olin,10:32.1,18:48.4,10307742,15604646,0.660555965
777,671,43,0.467741935,olin,10:33.4,18:48.4,10307742,15604646,0.660555965
778,671,44,0.467741935,olin,10:35.5,18:48.5,10307742,15604646,0.660555965
779,671,45,0.467741935,olin,10:36.6,18:48.5,10307742,15604646,0.660555965
780,671,46,0.467741935,olin,10:37.4,18:48.5,10307742,15604646,0.660555965
781,671,47,0.467741935,olin,10:38.6,18:48.5,10307742,15604646,0.660555965
782,671,48,0.469086022,olin,10:39.5,18:48.5,10307742,15604646,0.660555965
785,671,51,0.469086022,olin,10:42.9,18:48.5,10307742,15604646,0.660555965
786,671,52,0.469086022,olin,10:44.2,18:48.5,10307742,15604646,0.660555965
787,671,53,0.470430108,olin,10:45.2,18:48.6,10307742,15604646,0.660555965
788,671,54,0.471774194,olin,10:46.1,18:48.7,10307742,15604646,0.660555965
789,671,55,0.471774194,olin,10:47.0,18:48.7,10307742,15604646,0.660555965
790,671,56,0.471774194,olin,10:48.7,18:48.7,10307742,15604646,0.660555965
791,671,57,0.471774194,olin,10:49.7,18:48.7,10307742,15604646,0.660555965
794,671,60,0.47311828,olin,10:52.5,18:48.9,10307742,15604646,0.660555965
795,671,61,0.47311828,olin,10:53.4,18:48.9,10307742,15604646,0.660555965
796,671,62,0.481182796,olin,10:54.5,18:49.3,10307742,15604646,0.660555965
797,671,63,0.481182796,olin,10:55.5,18:49.3,10307742,15604646,0.660555965
798,671,64,0.481182796,olin,10:57.2,18:49.3,10307742,15604646,0.660555965
799,671,65,0.481182796,olin,10:58.9,18:49.3,10307742,15604646,0.660555965
801,671,67,0.481182796,olin,11:01.7,18:49.3,10307742,15604646,0.660555965
802,671,68,0.482526882,olin,11:02.7,18:49.4,10307742,15604646,0.660555965
805,671,71,0.551075269,olin,11:06.8,18:51.7,10915273,15604646,0.699488665
806,671,72,0.552419355,olin,11:08.7,18:51.7,10915273,15604646,0.699488665
807,671,73,0.552419355,olin,11:10.6,18:51.7,10915273,15604646,0.699488665
808,671,74,0.552419355,olin,11:11.8,18:51.7,10915273,15604646,0.699488665
809,671,75,0.552419355,olin,11:13.1,18:51.7,10915273,15604646,0.699488665
811,671,77,0.552419355,olin,11:15.8,18:51.7,10915273,15604646,0.699488665
812,671,78,0.552419355,olin,11:17.1,18:51.7,10915273,15604646,0.699488665
817,671,83,0.563172043,olin,11:25.2,18:51.9,10915273,15604646,0.699488665
816,671,82,0.563172043,olin,11:23.4,18:51.9,10915273,15604646,0.699488665
815,671,81,0.563172043,olin,11:21.7,18:51.9,10915273,15604646,0.699488665
813,671,79,0.563172043,olin,11:18.5,18:51.9,10915273,15604646,0.699488665
818,671,84,0.564516129,olin,11:27.5,18:52.0,10922003,15604646,0.699919947
820,671,86,0.565860215,olin,11:30.9,18:52.1,10922003,15604646,0.699919947
821,671,87,0.565860215,olin,11:32.9,18:52.1,10922003,15604646,0.699919947
819,671,85,0.565860215,olin,11:28.8,18:52.1,10922003,15604646,0.699919947
822,671,88,0.565860215,olin,11:35.2,18:52.1,10922003,15604646,0.699919947
825,671,91,0.567204301,olin,11:39.3,18:52.1,10922003,15604646,0.699919947
826,671,92,0.572580645,olin,11:40.8,18:52.2,10926452,15604646,0.700205054
827,671,93,0.572580645,olin,11:42.9,18:52.2,10926452,15604646,0.700205054
829,671,95,0.575268817,olin,11:46.1,18:52.2,10930124,15604646,0.700440369
831,559,2,0.100263852,olin,11:49.3,18:29.4,4140838,196949319,0.021024891
858,559,29,0.25646438,olin,13:00.2,18:36.5,43146855,196949319,0.219075929
859,559,30,0.257519789,olin,13:04.0,18:36.5,43156437,196949319,0.219124581
930,605,3,0.257851881,olin,21:55.8,18:36.5,10964994,46108632,0.237807836
861,559,32,0.258311346,olin,13:11.8,18:36.5,43156437,196949319,0.219124581
860,559,31,0.258311346,olin,13:08.3,18:36.5,43156437,196949319,0.219124581
862,559,33,0.25883905,olin,13:15.4,18:36.6,43156437,196949319,0.219124581
863,559,34,0.259102902,olin,13:18.7,18:36.6,43156437,196949319,0.219124581
867,559,38,0.26121372,olin,13:38.4,18:36.7,55429520,196949319,0.281440526
866,559,37,0.26121372,olin,13:33.2,18:36.7,55429520,196949319,0.281440526
868,559,39,0.261477573,olin,13:44.5,18:36.8,55429520,196949319,0.281440526
870,559,41,0.262796834,olin,13:55.3,18:36.8,55447811,196949319,0.281533398
869,559,40,0.262796834,olin,13:49.9,18:36.8,55447811,196949319,0.281533398
871,559,42,0.262796834,olin,14:02.5,18:36.8,55447811,196949319,0.281533398
872,559,43,0.264379947,olin,14:06.7,18:36.9,55454179,196949319,0.281565731
875,559,46,0.268601583,olin,14:23.1,18:37.2,55475698,196949319,0.281674993
876,559,47,0.268601583,olin,14:28.5,18:37.2,55475698,196949319,0.281674993
877,559,48,0.269129288,olin,14:34.1,18:37.2,55475698,196949319,0.281674993
879,559,50,0.26939314,olin,14:47.2,18:37.2,55475698,196949319,0.281674993
878,559,49,0.26939314,olin,14:39.8,18:37.2,55475698,196949319,0.281674993
880,559,51,0.26939314,olin,14:52.6,18:37.2,55475698,196949319,0.281674993
882,559,53,0.274406332,olin,15:03.1,18:37.5,55612512,196949319,0.282369659
883,559,54,0.274934037,olin,15:11.0,18:37.5,55612512,196949319,0.282369659
885,559,56,0.275461741,olin,15:22.6,18:37.6,55624403,196949319,0.282430035
888,559,59,0.275461741,olin,15:40.6,18:37.6,55624403,196949319,0.282430035
887,559,58,0.275461741,olin,15:34.9,18:37.6,55624403,196949319,0.282430035
886,559,57,0.275461741,olin,15:28.5,18:37.6,55624403,196949319,0.282430035
